,time,kalby_active_power,prev_day_power,50thQuantile,5thQuantile,90thQuantile,Hour_5thQuantile,Hour_50thQuantile,Hour_90thQuantile,mean_wind_speed,mean_wind_dirn,mean_humidity,fr_wind_dirn,fr_accum_precip,fr_mean_humidity,fr_wind_speed
23,2023-06-03 06:00:00,-848.0642510775862,-614.0161841607863,-257.51177853954084,-848.0642510775862,17.818093039772727,-848.0642510775862,-848.0642510775862,-848.0642510775862,6.7,224.0,65.0,217.7893219,0.0,0.5925349,3.33527732
24,2023-06-03 07:00:00,-966.6416281356293,-479.86515659568585,-318.6970571453652,-966.6416281356293,17.818093039772727,-966.6416281356293,-479.86515659568585,-479.86515659568585,7.0,224.0,57.0,222.21879578,0.0,0.51808643,3.62679291
25,2023-06-03 08:00:00,-1090.6160499656594,-820.2976898387739,-318.6970571453652,-1019.8937261814025,17.818093039772727,-1090.6160499656594,-820.2976898387739,-820.2976898387739,7.5,223.0,53.0,228.1171875,0.0,0.49045184,3.71399784
26,2023-06-03 09:00:00,-893.712789163961,-1019.8937261814025,-355.1961452277132,-1019.8937261814025,17.818093039772727,-1019.8937261814025,-893.712789163961,-893.712789163961,7.6,220.0,64.0,226.0866394,0.0,0.55583525,3.76522541
27,2023-06-03 10:00:00,-879.9909329927884,-804.6404833225389,-355.1961452277132,-1019.8937261814025,17.818093039772727,-879.9909329927884,-804.6404833225389,-804.6404833225389,7.2,222.0,65.0,228.46177673,0.0,0.57495415,3.73336077
28,2023-06-03 11:00:00,-671.6112169715448,-355.1961452277132,-459.36834343112247,-1019.8937261814025,17.818093039772727,-671.6112169715448,-355.1961452277132,-355.1961452277132,7.1,236.0,54.0,228.83621216,0.0,0.55156237,3.66773868
29,2023-06-03 12:00:00,-613.3114715846239,-167.2086759868421,-459.36834343112247,-1019.8937261814025,17.818093039772727,-613.3114715846239,-167.2086759868421,-167.2086759868421,7.4,233.0,52.0,226.28146362,0.0,0.53967565,3.6718297
30,2023-06-03 13:00:00,-462.396943359375,-318.6970571453652,-462.396943359375,-1019.8937261814025,17.818093039772727,-462.396943359375,-318.6970571453652,-318.6970571453652,7.1,239.0,51.0,224.60235596,0.0,0.53856182,3.63934112
31,2023-06-03 14:00:00,-294.04861697635135,-538.7782597504845,-459.36834343112247,-1019.8937261814025,17.818093039772727,-538.7782597504845,-294.04861697635135,-294.04861697635135,6.4,240.0,49.0,222.10992432,0.0,0.53283978,3.54178882
32,2023-06-03 15:00:00,-174.09494767099056,-631.1595501077586,-459.36834343112247,-1019.8937261814025,17.818093039772727,-631.1595501077586,-174.09494767099056,-174.09494767099056,6.1,236.0,50.0,221.83610535,0.0,0.52591228,3.2232852
33,2023-06-03 16:00:00,-74.64034598214286,-483.55993489583335,-355.1961452277132,-1019.8937261814025,17.818093039772727,-483.55993489583335,-74.64034598214286,-74.64034598214286,5.8,227.0,49.0,221.67211914,0.0,0.50426012,2.96471334
34,2023-06-03 17:00:00,20.18017578125,-257.51177853954084,-355.1961452277132,-1019.8937261814025,20.18017578125,-257.51177853954084,20.18017578125,20.18017578125,6.1,219.0,53.0,226.84379578,0.0,0.47665715,2.63290095
35,2023-06-03 18:00:00,20.70274939903846,-144.856201171875,-318.6970571453652,-1019.8937261814025,20.70274939903846,-144.856201171875,20.70274939903846,20.70274939903846,5.8,222.0,53.0,227.00845337,0.0,0.47722226,2.21887922
36,2023-06-03 19:00:00,20.434126420454547,-60.086979166666666,-318.6970571453652,-1019.8937261814025,20.70274939903846,-60.086979166666666,20.434126420454547,20.434126420454547,5.2,240.0,64.0,229.86720276,0.0,0.5737648,1.26660168
37,2023-06-03 20:00:00,20.4013671875,14.50546875,-294.04861697635135,-1019.8937261814025,20.70274939903846,14.50546875,20.4013671875,20.4013671875,4.7,262.0,79.0,244.56271362,0.0,0.65651351,0.93662673
38,2023-06-03 21:00:00,12.5869140625,-46.7140625,-294.04861697635135,-1019.8937261814025,20.70274939903846,-46.7140625,12.5869140625,12.5869140625,5.1,269.0,84.0,251.60186768,0.0,0.71106398,0.9071582
39,2023-06-03 22:00:00,-0.2001953125,17.818093039772727,-257.51177853954084,-966.6416281356293,20.70274939903846,-0.2001953125,17.818093039772727,17.818093039772727,5.2,271.0,86.0,265.21102905,0.0,0.76340181,1.00935519
40,2023-06-03 23:00:00,-69.4892578125,24.664171006944443,-257.51177853954084,-966.6416281356293,20.434126420454547,-69.4892578125,24.664171006944443,24.664171006944443,5.3,263.0,90.0,256.40628052,0.0,0.81387806,1.23483026
41,2023-06-04 00:00:00,-56.144287109375,-37.85145399305556,-190.7069950810185,-966.6416281356293,20.434126420454547,-56.144287109375,-37.85145399305556,-37.85145399305556,5.1,260.0,89.0,227.11082458,0.0,0.76099163,1.23777878
42,2023-06-04 01:00:00,-137.5633544921875,-22.287375710227273,-190.7069950810185,-966.6416281356293,20.434126420454547,-137.5633544921875,-22.287375710227273,-22.287375710227273,5.3,259.0,89.0,209.22660828,0.0,0.8576408,1.25777674
43,2023-06-04 02:00:00,-168.47702365451389,-126.24602399553571,-174.09494767099056,-966.6416281356293,20.434126420454547,-168.47702365451389,-126.24602399553571,-126.24602399553571,5.3,264.0,91.0,203.47659302,0.0,0.90895635,1.25225699
44,2023-06-04 03:00:00,-91.43224158653847,-190.7069950810185,-174.09494767099056,-966.6416281356293,20.434126420454547,-190.7069950810185,-91.43224158653847,-91.43224158653847,5.0,268.0,92.0,219.88288879,0.0,0.94423491,1.13870478
45,2023-06-04 04:00:00,-19.3810546875,-459.36834343112247,-168.47702365451389,-966.6416281356293,20.434126420454547,-459.36834343112247,-19.3810546875,-19.3810546875,5.4,262.0,93.0,219.89898682,0.0,0.91306067,0.96505719
46,2023-06-04 05:00:00,-47.8326904296875,-585.3815297272246,-168.47702365451389,-966.6416281356293,20.434126420454547,-585.3815297272246,-47.8326904296875,-47.8326904296875,4.6,245.0,94.0,211.37512207,0.0,0.82628351,1.10766435
47,2023-06-04 06:00:00,-247.97459669237014,-848.0642510775862,-168.47702365451389,-966.6416281356293,20.434126420454547,-848.0642510775862,-247.97459669237014,-247.97459669237014,4.5,244.0,82.0,230.74234009,0.0,0.66638637,2.17505383
48,2023-06-04 07:00:00,-315.2940142463235,-966.6416281356293,-174.09494767099056,-966.6416281356293,20.434126420454547,-966.6416281356293,-479.86515659568585,-315.2940142463235,4.7,235.0,65.0,238.12539673,0.0,0.54097402,2.13905144
49,2023-06-04 08:00:00,-342.65977647569446,-1090.6160499656594,-174.09494767099056,-966.6416281356293,20.434126420454547,-1090.6160499656594,-820.2976898387739,-342.65977647569446,5.4,251.0,57.0,239.89064026,0.0,0.49893573,2.37827063
50,2023-06-04 09:00:00,-322.9676258175872,-893.712789163961,-190.7069950810185,-966.6416281356293,20.434126420454547,-1019.8937261814025,-893.712789163961,-322.9676258175872,5.5,249.0,49.0,237.81300354,0.0,0.47471964,2.3235991
51,2023-06-04 10:00:00,-304.15401041666667,-879.9909329927884,-190.7069950810185,-966.6416281356293,20.434126420454547,-879.9909329927884,-804.6404833225389,-304.15401041666667,5.8,242.0,47.0,235.40640259,0.0,0.44429338,2.78045177
52,2023-06-04 11:00:00,-428.2547973632812,-671.6112169715448,-247.97459669237014,-966.6416281356293,20.434126420454547,-671.6112169715448,-428.2547973632812,-355.1961452277132,6.0,232.0,43.0,229.02377319,0.0,0.44240105,3.01095295
53,2023-06-04 12:00:00,-522.670957623106,-613.3114715846239,-247.97459669237014,-966.6416281356293,20.434126420454547,-613.3114715846239,-522.670957623106,-167.2086759868421,6.2,213.0,42.0,229.95358276,0.0,0.42567724,3.08795047
54,2023-06-04 13:00:00,-338.5933191636029,-462.396943359375,-257.51177853954084,-966.6416281356293,20.434126420454547,-462.396943359375,-338.5933191636029,-318.6970571453652,6.6,226.0,43.0,239.62539673,0.0,0.46197778,3.13570023
55,2023-06-04 14:00:00,-272.4628634982639,-294.04861697635135,-257.51177853954084,-966.6416281356293,20.434126420454547,-538.7782597504845,-294.04861697635135,-272.4628634982639,6.6,234.0,46.0,235.19633484,0.0,0.48376733,3.12061667
56,2023-06-04 15:00:00,-166.29864112367022,-174.09494767099056,-257.51177853954084,-966.6416281356293,20.434126420454547,-631.1595501077586,-174.09494767099056,-166.29864112367022,6.6,232.0,45.0,229.01625061,0.0,0.4779385,3.05699563
57,2023-06-04 16:00:00,-47.66050681089744,-74.64034598214286,-247.97459669237014,-966.6416281356293,20.434126420454547,-483.55993489583335,-74.64034598214286,-47.66050681089744,6.5,237.0,46.0,227.75006104,0.0,0.4826993,3.08912039
58,2023-06-04 17:00:00,-87.07005774456522,20.18017578125,-247.97459669237014,-966.6416281356293,20.434126420454547,-257.51177853954084,-87.07005774456522,20.18017578125,6.1,248.0,49.0,232.570755,0.0,0.52225006,2.67254615
59,2023-06-04 18:00:00,-198.40299479166666,20.70274939903846,-198.40299479166666,-893.712789163961,20.434126420454547,-198.40299479166666,-144.856201171875,20.70274939903846,5.9,241.0,59.0,238.17193604,0.0,0.57973003,2.2731607
60,2023-06-04 19:00:00,-240.3976384943182,20.434126420454547,-240.3976384943182,-893.712789163961,20.4013671875,-240.3976384943182,-60.086979166666666,20.434126420454547,5.7,249.0,73.0,243.43751526,0.0,0.65346098,1.64851975
61,2023-06-04 20:00:00,-203.45060649671052,20.4013671875,-203.45060649671052,-893.712789163961,20.4013671875,-203.45060649671052,14.50546875,20.4013671875,5.6,260.0,87.0,243.36720276,0.0,0.71156722,1.48760629
62,2023-06-04 21:00:00,-110.28175951086956,12.5869140625,-203.45060649671052,-893.712789163961,20.4013671875,-110.28175951086956,-46.7140625,12.5869140625,5.4,264.0,92.0,246.57821655,0.0,0.71352053,1.22471225
63,2023-06-04 22:00:00,-45.93907752403846,-0.2001953125,-198.40299479166666,-893.712789163961,20.4013671875,-45.93907752403846,-0.2001953125,17.818093039772727,5.3,253.0,93.0,252.21897888,0.0,0.71484888,0.9116165
64,2023-06-04 23:00:00,-43.623453776041664,-69.4892578125,-198.40299479166666,-893.712789163961,20.4013671875,-69.4892578125,-43.623453776041664,24.664171006944443,4.9,256.0,93.0,240.17999268,0.0,0.72571307,0.90637648
65,2023-06-05 00:00:00,-0.2001953125,-56.144287109375,-190.7069950810185,-893.712789163961,20.4013671875,-56.144287109375,-37.85145399305556,-0.2001953125,4.3,254.0,95.0,263.67984009,0.0,0.97334802,0.93013889
66,2023-06-05 01:00:00,-0.2001953125,-137.5633544921875,-190.7069950810185,-893.712789163961,20.4013671875,-137.5633544921875,-22.287375710227273,-0.2001953125,4.1,267.0,95.0,268.79721069,0.0,0.97397363,0.76756787
67,2023-06-05 02:00:00,-0.2001953125,-168.47702365451389,-174.09494767099056,-893.712789163961,20.4013671875,-168.47702365451389,-126.24602399553571,-0.2001953125,3.7,268.0,94.0,251.39151001,0.0,0.96893859,0.93200165
68,2023-06-05 03:00:00,-0.2001953125,-91.43224158653847,-174.09494767099056,-893.712789163961,20.4013671875,-190.7069950810185,-91.43224158653847,-0.2001953125,4.0,281.0,95.0,262.8359375,0.0,0.96661967,0.904064
69,2023-06-05 04:00:00,21.822157118055557,-19.3810546875,-168.47702365451389,-893.712789163961,20.434126420454547,-459.36834343112247,-19.3810546875,21.822157118055557,4.4,277.0,92.0,271.81295776,0.0,0.94435662,0.78114712
70,2023-06-05 05:00:00,20.57900390625,-47.8326904296875,-168.47702365451389,-893.712789163961,20.57900390625,-585.3815297272246,-47.8326904296875,20.57900390625,4.3,259.0,90.0,266.00805664,0.0,0.85927284,1.08998382
71,2023-06-05 06:00:00,-46.40176246279762,-247.97459669237014,-167.2086759868421,-893.712789163961,20.57900390625,-848.0642510775862,-247.97459669237014,-46.40176246279762,4.1,253.0,81.0,253.67973328,0.0,0.68146187,1.47862244
72,2023-06-05 07:00:00,-139.006015625,-315.2940142463235,-167.2086759868421,-893.712789163961,20.57900390625,-966.6416281356293,-315.2940142463235,-139.006015625,3.9,249.0,64.0,233.6415863,0.0,0.57071304,1.87506855
73,2023-06-05 08:00:00,-179.33045881885593,-342.65977647569446,-167.2086759868421,-893.712789163961,20.57900390625,-1090.6160499656594,-342.65977647569446,-179.33045881885593,4.0,240.0,54.0,232.3046875,0.0,0.47876322,2.15416527
74,2023-06-05 09:00:00,-179.651512943097,-322.9676258175872,-168.47702365451389,-893.712789163961,20.57900390625,-1019.8937261814025,-322.9676258175872,-179.651512943097,4.1,243.0,47.0,233.85946655,0.0,0.45776671,2.05651522
75,2023-06-05 10:00:00,-98.13895300662878,-304.15401041666667,-167.2086759868421,-893.712789163961,20.57900390625,-879.9909329927884,-304.15401041666667,-98.13895300662878,3.9,227.0,49.0,236.73443604,0.0,0.44507128,1.99020422
76,2023-06-05 11:00:00,-103.02427808544304,-428.2547973632812,-167.2086759868421,-893.712789163961,20.57900390625,-671.6112169715448,-355.1961452277132,-103.02427808544304,4.6,225.0,49.0,236.94532776,0.0,0.42717269,2.3894794
77,2023-06-05 12:00:00,-113.8470703125,-522.670957623106,-166.29864112367022,-893.712789163961,20.57900390625,-613.3114715846239,-167.2086759868421,-113.8470703125,5.2,233.0,48.0,234.07830811,0.0,0.41453829,2.70892787
78,2023-06-05 13:00:00,-13.9005859375,-338.5933191636029,-166.29864112367022,-893.712789163961,20.57900390625,-462.396943359375,-318.6970571453652,-13.9005859375,5.1,228.0,41.0,230.64862061,0.0,0.4370144,2.44402599
79,2023-06-05 14:00:00,18.980794270833332,-272.4628634982639,-144.856201171875,-879.9909329927884,20.57900390625,-538.7782597504845,-272.4628634982639,18.980794270833332,5.3,224.0,41.0,235.31277466,0.0,0.45097598,2.21624017
80,2023-06-05 15:00:00,20.18017578125,-166.29864112367022,-144.856201171875,-879.9909329927884,20.434126420454547,-631.1595501077586,-166.29864112367022,20.18017578125,4.6,217.0,43.0,237.05500793,0.0,0.43806693,2.14280581
81,2023-06-05 16:00:00,23.137109375,-47.66050681089744,-139.006015625,-879.9909329927884,20.57900390625,-483.55993489583335,-47.66050681089744,23.137109375,1.8,205.0,47.0,234.14091492,0.0,0.43394709,1.95321786
82,2023-06-05 17:00:00,19.513671875,-87.07005774456522,-139.006015625,-879.9909329927884,20.57900390625,-257.51177853954084,19.513671875,20.18017578125,0.3,193.0,56.0,210.34422302,0.0,0.46444976,1.74136508
83,2023-06-05 18:00:00,12.877574573863637,-198.40299479166666,-137.5633544921875,-879.9909329927884,20.57900390625,-198.40299479166666,12.877574573863637,20.70274939903846,1.1,178.0,60.0,181.30473328,0.0,0.52939153,1.77315176
84,2023-06-05 19:00:00,20.2591796875,-240.3976384943182,-137.5633544921875,-879.9909329927884,20.57900390625,-240.3976384943182,20.2591796875,20.434126420454547,0.8,159.0,72.0,176.88298035,0.0,0.61514628,0.97259003
85,2023-06-05 20:00:00,16.5831298828125,-203.45060649671052,-126.24602399553571,-879.9909329927884,20.57900390625,-203.45060649671052,16.5831298828125,20.4013671875,2.6,219.0,83.0,175.98509216,0.0,0.71493906,0.61105609
86,2023-06-05 21:00:00,7.791829427083333,-110.28175951086956,-126.24602399553571,-879.9909329927884,20.57900390625,-110.28175951086956,7.791829427083333,12.5869140625,2.6,271.0,90.0,156.45323181,0.0,0.76509488,0.47058636
87,2023-06-05 22:00:00,17.7017578125,-45.93907752403846,-113.8470703125,-879.9909329927884,20.57900390625,-45.93907752403846,17.7017578125,17.818093039772727,1.6,265.0,90.0,146.02371216,0.0,0.7592358,0.57938296
88,2023-06-05 23:00:00,-0.2001953125,-43.623453776041664,-113.8470703125,-879.9909329927884,20.57900390625,-69.4892578125,-0.2001953125,24.664171006944443,1.3,271.0,92.0,152.36729431,0.0,0.74081874,0.71415812
89,2023-06-06 00:00:00,22.17724609375,-0.2001953125,-110.28175951086956,-879.9909329927884,20.70274939903846,-56.144287109375,-0.2001953125,22.17724609375,2.2,269.0,92.0,222.85180664,0.0,0.93286633,0.51241803
90,2023-06-06 01:00:00,-0.2001953125,-0.2001953125,-110.28175951086956,-879.9909329927884,20.70274939903846,-137.5633544921875,-0.2001953125,-0.2001953125,1.2,272.0,96.0,199.13301086,0.0,0.95068842,1.10793948
91,2023-06-06 02:00:00,22.17724609375,-0.2001953125,-103.02427808544304,-879.9909329927884,21.822157118055557,-168.47702365451389,-0.2001953125,22.17724609375,3.6,282.0,96.0,207.14100647,0.0,0.95955372,1.0490998
92,2023-06-06 03:00:00,-93.9068603515625,-0.2001953125,-103.02427808544304,-879.9909329927884,21.822157118055557,-190.7069950810185,-91.43224158653847,-0.2001953125,4.5,286.0,89.0,214.46890259,0.0,0.91132128,1.13724458
93,2023-06-06 04:00:00,-0.2001953125,21.822157118055557,-98.13895300662878,-879.9909329927884,21.822157118055557,-459.36834343112247,-0.2001953125,21.822157118055557,4.6,286.0,82.0,248.50863647,0.0,0.83183837,1.06954515
94,2023-06-06 05:00:00,-0.2001953125,20.57900390625,-98.13895300662878,-879.9909329927884,21.822157118055557,-585.3815297272246,-0.2001953125,20.57900390625,4.3,274.0,78.0,265.71173096,0.0,0.7619065,0.80740047
95,2023-06-06 06:00:00,-9.333844866071429,-46.40176246279762,-93.9068603515625,-879.9909329927884,21.822157118055557,-848.0642510775862,-46.40176246279762,-9.333844866071429,4.4,266.0,68.0,261.43759155,0.0,0.60052907,1.54793048
96,2023-06-06 07:00:00,21.11187065972222,-139.006015625,-93.9068603515625,-879.9909329927884,21.822157118055557,-966.6416281356293,-315.2940142463235,21.11187065972222,5.0,263.0,58.0,268.2421875,0.0,0.54779434,1.49860752
97,2023-06-06 08:00:00,-91.0749609375,-179.33045881885593,-91.43224158653847,-879.9909329927884,21.822157118055557,-1090.6160499656594,-342.65977647569446,-91.0749609375,4.6,305.0,47.0,272.35974121,0.0,0.48651451,1.49167168
98,2023-06-06 09:00:00,-102.61903007075472,-179.651512943097,-93.9068603515625,-879.9909329927884,21.822157118055557,-1019.8937261814025,-322.9676258175872,-102.61903007075472,4.4,77.0,59.0,257.42987061,0.0,0.47832021,1.6029222
99,2023-06-06 10:00:00,-206.7288804945055,-98.13895300662878,-93.9068603515625,-848.0642510775862,21.822157118055557,-879.9909329927884,-304.15401041666667,-98.13895300662878,4.5,79.0,59.0,251.46139526,0.0,0.46358013,1.93514538
100,2023-06-06 11:00:00,-249.43379870756172,-103.02427808544304,-98.13895300662878,-848.0642510775862,21.11187065972222,-671.6112169715448,-355.1961452277132,-103.02427808544304,4.9,89.0,60.0,245.62503052,0.0,0.43176535,2.3326292
101,2023-06-06 12:00:00,-240.34397291100544,-113.8470703125,-98.13895300662878,-848.0642510775862,21.11187065972222,-613.3114715846239,-240.34397291100544,-113.8470703125,5.3,118.0,53.0,253.00167847,0.0,0.40951785,2.41657543
102,2023-06-06 14:00:00,-110.62571173199153,18.980794270833332,-102.61903007075472,-848.0642510775862,21.11187065972222,-538.7782597504845,-272.4628634982639,18.980794270833332,4.9,332.0,52.0,265.32821655,0.0,0.36145264,1.93650126
103,2023-06-06 15:00:00,-175.58252704326924,20.18017578125,-103.02427808544304,-848.0642510775862,21.11187065972222,-631.1595501077586,-174.09494767099056,20.18017578125,4.7,244.0,47.0,261.21096802,0.0,0.3622005,2.17589259
104,2023-06-06 16:00:00,-141.8045987215909,23.137109375,-103.02427808544304,-848.0642510775862,21.11187065972222,-483.55993489583335,-74.64034598214286,23.137109375,4.6,244.0,45.0,273.0241394,0.0,0.38295266,2.06211948
105,2023-06-06 17:00:00,19.209681919642858,19.513671875,-103.02427808544304,-848.0642510775862,21.11187065972222,-257.51177853954084,19.209681919642858,20.18017578125,5.0,241.0,48.0,293.61047363,0.0,0.46062011,2.04939079
106,2023-06-06 18:00:00,21.911458333333332,12.877574573863637,-102.61903007075472,-848.0642510775862,21.822157118055557,-198.40299479166666,12.877574573863637,21.911458333333332,5.6,103.0,64.0,299.71951294,0.0,0.59244102,1.84737003
107,2023-06-06 19:00:00,11.521592881944445,20.2591796875,-102.61903007075472,-848.0642510775862,21.822157118055557,-240.3976384943182,11.521592881944445,20.434126420454547,5.3,126.0,69.0,224.96949768,0.0,0.65460575,0.98488075
108,2023-06-06 20:00:00,26.9736328125,16.5831298828125,-98.13895300662878,-848.0642510775862,21.911458333333332,-203.45060649671052,16.5831298828125,26.9736328125,5.0,228.0,74.0,197.20404053,0.0,0.79600924,1.17442524
109,2023-06-06 21:00:00,14.82470703125,7.791829427083333,-98.13895300662878,-848.0642510775862,21.911458333333332,-110.28175951086956,7.791829427083333,14.82470703125,4.9,243.0,83.0,203.2893219,0.0,0.94365394,1.00807631
110,2023-06-06 22:00:00,22.17730034722222,17.7017578125,-93.9068603515625,-848.0642510775862,22.17724609375,-45.93907752403846,17.7017578125,22.17730034722222,4.9,267.0,91.0,212.93008423,0.0,0.934636,0.97587293
111,2023-06-06 23:00:00,15.1443359375,-0.2001953125,-93.9068603515625,-848.0642510775862,22.17724609375,-69.4892578125,-0.2001953125,24.664171006944443,4.4,262.0,96.0,231.64080811,0.0,0.87419611,0.93321341
112,2023-06-07 00:00:00,-2.331271701388889,22.17724609375,-91.43224158653847,-848.0642510775862,22.17724609375,-56.144287109375,-2.331271701388889,22.17724609375,4.2,263.0,97.0,181.23486328,0.0,0.99019396,0.78654873
113,2023-06-07 01:00:00,-58.74200439453125,-0.2001953125,-91.43224158653847,-848.0642510775862,22.17724609375,-137.5633544921875,-22.287375710227273,-0.2001953125,4.4,269.0,98.0,211.15820312,0.0,0.9948023,0.52615136
114,2023-06-07 02:00:00,-88.5487393465909,22.17724609375,-91.0749609375,-848.0642510775862,22.17724609375,-168.47702365451389,-88.5487393465909,22.17724609375,4.7,264.0,99.0,243.53140259,0.0,0.99451256,0.77221495
115,2023-06-07 03:00:00,31.767903645833332,-93.9068603515625,-91.0749609375,-848.0642510775862,22.17724609375,-190.7069950810185,-91.43224158653847,31.767903645833332,4.7,273.0,99.0,249.57038879,0.0,0.99263573,1.14719796
116,2023-06-07 04:00:00,18.108664772727273,-0.2001953125,-88.5487393465909,-848.0642510775862,22.17724609375,-459.36834343112247,-0.2001953125,21.822157118055557,4.1,266.0,99.0,261.76611328,0.0,0.98137498,1.08141387
